Model,True,Predicted_Proba
Gradient Boosting,0,0.07597505251287494
Gradient Boosting,1,0.14517145824122424
Gradient Boosting,1,0.16270976145396587
Gradient Boosting,0,0.11905390046348191
Gradient Boosting,0,0.03818074000495521
Gradient Boosting,0,0.09025478216136983
Gradient Boosting,1,0.3254537412968445
Gradient Boosting,1,0.36436680337049027
Gradient Boosting,0,0.11496626147839867
Gradient Boosting,0,0.1092729804665887
Gradient Boosting,0,0.040859636601651025
Gradient Boosting,0,0.06709501313162583
Gradient Boosting,0,0.05233433462954415
Gradient Boosting,0,0.06416884157812315
Gradient Boosting,0,0.2864189762638107
Gradient Boosting,0,0.34660006319453873
Gradient Boosting,0,0.26529212019634413
Gradient Boosting,0,0.36164181227454684
Gradient Boosting,0,0.07746137220047027
Gradient Boosting,0,0.1214224456551232
Gradient Boosting,0,0.0957912058473383
Gradient Boosting,0,0.09753995275748387
Gradient Boosting,0,0.030859649376994744
Gradient Boosting,0,0.3640260410311727
Gradient Boosting,0,0.521871054076943
Gradient Boosting,0,0.22686146445978228
Gradient Boosting,0,0.384085432792576
Gradient Boosting,0,0.04441208762630471
Gradient Boosting,0,0.07445523706107643
Gradient Boosting,1,0.12691609716224758
Gradient Boosting,0,0.21167571356218476
Gradient Boosting,0,0.21825298938596185
Gradient Boosting,0,0.07663361267401628
Gradient Boosting,0,0.03606250817796291
Gradient Boosting,1,0.16681545270289364
Gradient Boosting,1,0.1647327896421297
Gradient Boosting,1,0.2070355826437084
Gradient Boosting,0,0.28841814692269874
Gradient Boosting,0,0.20951274356298916
Gradient Boosting,0,0.10577229739600291
Gradient Boosting,1,0.8429090267684565
Gradient Boosting,1,0.16761864969492682
Gradient Boosting,0,0.3473458852594306
Gradient Boosting,0,0.1993279886038651
Gradient Boosting,1,0.4910758695500276
Gradient Boosting,1,0.10864753060306553
Gradient Boosting,1,0.8954867358245202
Gradient Boosting,0,0.0999825666316701
Gradient Boosting,0,0.069947780632853
Gradient Boosting,0,0.1904004953411831
Gradient Boosting,0,0.09823107478648634
Gradient Boosting,1,0.32737677750371824
Gradient Boosting,0,0.33330453817480343
Gradient Boosting,0,0.1023363563882497
Gradient Boosting,0,0.06564507108709795
Gradient Boosting,0,0.20321391012588383
Gradient Boosting,0,0.3567932540887346
Gradient Boosting,1,0.5937879129982278
Gradient Boosting,0,0.24602328665277787
Gradient Boosting,0,0.07580551193210221
Gradient Boosting,0,0.05132726462676646
Gradient Boosting,1,0.09250790695309301
Gradient Boosting,0,0.14632047619738953
Gradient Boosting,0,0.15518731215659906
Gradient Boosting,0,0.1263774570049956
Gradient Boosting,0,0.18252832579101233
Gradient Boosting,0,0.06270298318369205
Gradient Boosting,0,0.10422093767785062
Gradient Boosting,1,0.7447981349578199
Gradient Boosting,0,0.08398156701548053
Gradient Boosting,0,0.08589650769844108
Gradient Boosting,0,0.41424561120503844
Gradient Boosting,0,0.03463699280832574
Gradient Boosting,1,0.12655747322132344
Gradient Boosting,1,0.7114485401843447
Gradient Boosting,0,0.06480720775499474
Gradient Boosting,0,0.04309770826936608
Gradient Boosting,0,0.11134774468099769
Gradient Boosting,1,0.1254525625231974
Gradient Boosting,0,0.0456203880511566
Gradient Boosting,0,0.08125138287650266
Gradient Boosting,0,0.40893912300649454
Gradient Boosting,1,0.8091832612204188
Gradient Boosting,1,0.09679208932342409
Gradient Boosting,1,0.3825060892662474
Gradient Boosting,0,0.23677524065582728
Gradient Boosting,0,0.03240851655391313
Gradient Boosting,0,0.03790277349479371
Gradient Boosting,1,0.4563058270402537
Gradient Boosting,1,0.32875310841020194
Gradient Boosting,0,0.038041297110185945
Gradient Boosting,0,0.05794301793216958
Gradient Boosting,1,0.07861163733322978
Gradient Boosting,0,0.1136632989472024
Gradient Boosting,0,0.026281837760911086
Gradient Boosting,0,0.07397111369430015
Gradient Boosting,0,0.16407946685447858
Gradient Boosting,0,0.1110152124387444
Gradient Boosting,0,0.29809505760607435
Gradient Boosting,1,0.15498396794278507
Gradient Boosting,0,0.5920477818936026
Gradient Boosting,1,0.1314940541223452
Gradient Boosting,0,0.12207469332915105
Gradient Boosting,0,0.16246358778478695
Gradient Boosting,1,0.08494830839304417
Gradient Boosting,0,0.11145564327039761
Gradient Boosting,1,0.19424917286762064
Gradient Boosting,1,0.3578530843902252
Gradient Boosting,0,0.07234233641073243
Gradient Boosting,0,0.9013114552403567
Gradient Boosting,1,0.1578516514173234
Gradient Boosting,0,0.17866397646007098
Gradient Boosting,0,0.037386280425043265
Gradient Boosting,1,0.03337566978379593
Gradient Boosting,0,0.46236481063107193
Gradient Boosting,0,0.17749091480216672
Gradient Boosting,0,0.4250987555069506
Gradient Boosting,0,0.5166902385155051
Gradient Boosting,1,0.4356098997182485
Gradient Boosting,0,0.14799607312047913
Gradient Boosting,1,0.440718521794577
Gradient Boosting,0,0.04397129165868372
Gradient Boosting,0,0.11384819570569638
Gradient Boosting,0,0.11211569133792115
Gradient Boosting,0,0.272053357528487
Gradient Boosting,0,0.2425466921145282
Gradient Boosting,0,0.3676985127391402
Gradient Boosting,0,0.07708545054105322
Gradient Boosting,1,0.51112498536885
Gradient Boosting,0,0.10262701187965717
Gradient Boosting,0,0.20186804620867665
Gradient Boosting,0,0.12438536270040595
Gradient Boosting,0,0.7351937578168396
Gradient Boosting,0,0.07655152599397577
Gradient Boosting,0,0.09209669844431134
Gradient Boosting,0,0.06687558107849736
Gradient Boosting,0,0.7330165859651692
Gradient Boosting,0,0.04334822706782361
Gradient Boosting,0,0.14299187890284967
Gradient Boosting,1,0.14080272946020164
Gradient Boosting,0,0.06909536101664207
Gradient Boosting,0,0.047078040051608504
Gradient Boosting,0,0.02785954191358379
Gradient Boosting,0,0.0742602080695863
Gradient Boosting,1,0.841624636599803
Gradient Boosting,0,0.06138939122885846
Gradient Boosting,0,0.2846517531166314
Gradient Boosting,0,0.4115969760952729
Gradient Boosting,0,0.04996383778717928
Gradient Boosting,0,0.11211382826153488
Gradient Boosting,0,0.3017633458829369
Gradient Boosting,0,0.8203257784752679
Gradient Boosting,0,0.04058325676449289
Gradient Boosting,1,0.05153143547532355
Gradient Boosting,1,0.21709619790033827
Gradient Boosting,0,0.36607741647494063
Gradient Boosting,0,0.04085739780655326
Gradient Boosting,0,0.042132093619100586
Gradient Boosting,0,0.04462190609871144
Gradient Boosting,0,0.2892085576154446
Gradient Boosting,0,0.32467280088420575
Gradient Boosting,1,0.21450681545588837
Gradient Boosting,0,0.36739817358069105
Gradient Boosting,0,0.08821762707291664
Gradient Boosting,0,0.3276153739425051
Gradient Boosting,0,0.0912678254044274
Gradient Boosting,0,0.14724558626421214
Gradient Boosting,1,0.5423427657306703
Gradient Boosting,1,0.12528088184842237
Gradient Boosting,0,0.3287880254793108
Gradient Boosting,1,0.34741151993601027
Gradient Boosting,0,0.16620784526831495
Gradient Boosting,1,0.3458380752266903
Gradient Boosting,0,0.13998154326153614
Gradient Boosting,1,0.47171459499470636
Gradient Boosting,0,0.029448879628615816
Gradient Boosting,0,0.17220709889669397
Gradient Boosting,0,0.10393884257281442
Gradient Boosting,0,0.06508539120551507
Gradient Boosting,0,0.04074781784536959
Gradient Boosting,0,0.16971688641697213
Gradient Boosting,1,0.5347514820349436
Gradient Boosting,0,0.3945928953190097
Gradient Boosting,0,0.07719823248295193
Gradient Boosting,0,0.05050933175902408
Gradient Boosting,1,0.7462580342675198
Gradient Boosting,0,0.03763664783104827
Gradient Boosting,0,0.1687662145143663
Gradient Boosting,0,0.19122688277565683
Gradient Boosting,0,0.09280627997941542
Gradient Boosting,0,0.17346145111662484
Gradient Boosting,0,0.16778300800412485
Gradient Boosting,0,0.2593394489116485
Gradient Boosting,0,0.1758828543048758
Gradient Boosting,1,0.7928640979405854
Gradient Boosting,0,0.05105725629056677
Gradient Boosting,0,0.6306515661307628
Gradient Boosting,0,0.09941586926737131
Gradient Boosting,0,0.08781249812823455
Gradient Boosting,0,0.1262424444083374
Gradient Boosting,0,0.11628225427210914
Gradient Boosting,0,0.37153402985342426
Gradient Boosting,0,0.0463243533540265
Gradient Boosting,0,0.1239435252349501
Gradient Boosting,1,0.4679641432415732
Gradient Boosting,1,0.7988994572817633
Gradient Boosting,0,0.023322920958354375
Gradient Boosting,0,0.31024550405483237
Gradient Boosting,0,0.529257584039648
Gradient Boosting,0,0.058649247880582435
Gradient Boosting,0,0.49027154396270106
Gradient Boosting,1,0.938566006433214
Gradient Boosting,0,0.11995951297707522
Gradient Boosting,0,0.06819837755480862
Gradient Boosting,1,0.22651501740325317
Gradient Boosting,0,0.047974782769210786
Gradient Boosting,1,0.5436974828232306
Gradient Boosting,0,0.08404170655200809
Gradient Boosting,0,0.44243973810074144
Gradient Boosting,1,0.8662306355460112
Gradient Boosting,0,0.22882131672527026
Gradient Boosting,1,0.21963757221818078
Gradient Boosting,0,0.11223618246510947
Gradient Boosting,1,0.10978359631473365
Gradient Boosting,0,0.10911767934052831
Gradient Boosting,0,0.23876562468744367
Gradient Boosting,0,0.043421371879759696
Gradient Boosting,0,0.245994906047921
Gradient Boosting,0,0.0704626692025263
Gradient Boosting,0,0.3463236960723177
Gradient Boosting,0,0.17224709370888253
Gradient Boosting,0,0.5126149796680548
Gradient Boosting,1,0.6839195597385646
Gradient Boosting,0,0.11842668939453514
Gradient Boosting,0,0.44938368668696277
Gradient Boosting,0,0.07968163164889439
Gradient Boosting,0,0.13946110235615666
Gradient Boosting,1,0.8010040245189473
Gradient Boosting,0,0.34496169350466366
Gradient Boosting,1,0.18193087470417466
Gradient Boosting,0,0.519349528977121
Gradient Boosting,0,0.0775037252994394
Gradient Boosting,0,0.11924239133996646
Gradient Boosting,0,0.18016761271006052
Gradient Boosting,0,0.10622814815008168
Gradient Boosting,0,0.7546769171397334
Gradient Boosting,0,0.19847783308410052
Gradient Boosting,1,0.6815353496896077
Gradient Boosting,0,0.05678925186429481
Gradient Boosting,0,0.08789079179427745
Gradient Boosting,0,0.11586260727547044
Gradient Boosting,0,0.09383034194038127
Gradient Boosting,0,0.1275923863915408
Gradient Boosting,0,0.2474123129167901
Gradient Boosting,0,0.2571728623624017
Gradient Boosting,0,0.02073590615671446
Gradient Boosting,0,0.09249160256445405
Gradient Boosting,0,0.054484100287626194
Gradient Boosting,0,0.28166569938876773
Gradient Boosting,0,0.10444520792900079
Gradient Boosting,1,0.06994384160082344
Gradient Boosting,0,0.10001220109688264
Gradient Boosting,0,0.03383919755397183
Gradient Boosting,0,0.1237916393959267
Gradient Boosting,0,0.050005725281982744
Gradient Boosting,0,0.33212694867263387
Gradient Boosting,0,0.19076742414040126
Gradient Boosting,0,0.12015171615376792
Gradient Boosting,0,0.14338908187599383
Gradient Boosting,0,0.13377354154366708
Gradient Boosting,0,0.08266725623868655
Gradient Boosting,0,0.2094101632604707
Gradient Boosting,1,0.22685988203977175
Gradient Boosting,0,0.09775840993919493
Gradient Boosting,0,0.06058348721240282
Gradient Boosting,0,0.0897792016084068
Gradient Boosting,0,0.1294610573298805
Gradient Boosting,0,0.16450244777117912
Gradient Boosting,0,0.140914397077761
Gradient Boosting,1,0.6659030964742125
Gradient Boosting,0,0.09883515132726707
Gradient Boosting,0,0.03868223189364796
Gradient Boosting,1,0.8430502842567881
Gradient Boosting,0,0.2107045704460706
Gradient Boosting,0,0.07138428481562548
Gradient Boosting,0,0.43153243067590047
Gradient Boosting,1,0.8253050551611073
Gradient Boosting,0,0.0744680714159265
Gradient Boosting,0,0.08775887194681058
Gradient Boosting,1,0.858171374200154
Gradient Boosting,1,0.8045952414489597
Gradient Boosting,1,0.22829836411778584
Gradient Boosting,0,0.09281460798935284
Gradient Boosting,0,0.19895929287670905
Gradient Boosting,0,0.058411314262502664
Gradient Boosting,1,0.07350490882076373
Gradient Boosting,1,0.34292010163702713
Gradient Boosting,0,0.18549517817673106
Gradient Boosting,0,0.08744106397581451
Gradient Boosting,0,0.5526382886592369
Gradient Boosting,0,0.4648606092326081
Gradient Boosting,0,0.07118817863052145
Gradient Boosting,0,0.26179918766023325
Gradient Boosting,0,0.3698929527951532
Gradient Boosting,0,0.06544158264657277
Gradient Boosting,0,0.20684107243091382
Gradient Boosting,0,0.045842613777656596
Gradient Boosting,0,0.1254510405980715
Gradient Boosting,1,0.736941916098252
Gradient Boosting,0,0.21711730322689934
Gradient Boosting,1,0.06859949134496848
Gradient Boosting,0,0.04880314393507777
Gradient Boosting,0,0.08079231336612387
Gradient Boosting,1,0.3217136772205918
Gradient Boosting,0,0.07559233141383573
Gradient Boosting,1,0.17177246157401047
Gradient Boosting,0,0.44120697416479066
Gradient Boosting,0,0.05503696032271877
Gradient Boosting,0,0.3198551176580704
Gradient Boosting,0,0.018517193066874837
Gradient Boosting,0,0.48694668525867757
Gradient Boosting,0,0.08755271664191985
Gradient Boosting,0,0.15165961958054727
Gradient Boosting,0,0.05470354611088379
Gradient Boosting,0,0.12131233616031617
Gradient Boosting,0,0.04435358883606684
Gradient Boosting,0,0.1279504786634192
Gradient Boosting,0,0.7768720481028758
Gradient Boosting,0,0.04633930295440197
Gradient Boosting,0,0.03186872827789381
Gradient Boosting,0,0.26741843526706743
Gradient Boosting,1,0.28788613304851773
Gradient Boosting,0,0.11583866881539394
Gradient Boosting,1,0.420887187637542
Gradient Boosting,0,0.1461274217981962
Gradient Boosting,0,0.19404071024650582
Gradient Boosting,0,0.04906753529950816
Gradient Boosting,0,0.05305098762814785
Gradient Boosting,0,0.5279803734071706
Gradient Boosting,0,0.07513537060489982
Gradient Boosting,0,0.059630332611674546
Gradient Boosting,0,0.14202800642417301
Gradient Boosting,0,0.12029212616970031
Gradient Boosting,0,0.10402763935298456
Gradient Boosting,0,0.20765572005239544
Gradient Boosting,0,0.041196816636162495
Gradient Boosting,0,0.1525471405414448
Gradient Boosting,0,0.04879965487901069
Gradient Boosting,0,0.14672210754777645
Gradient Boosting,0,0.1317729168732464
Gradient Boosting,0,0.17234775151908785
Gradient Boosting,1,0.22024948720638923
Gradient Boosting,1,0.7234318893543423
Gradient Boosting,0,0.5494343697158448
Gradient Boosting,0,0.25457709869577133
Gradient Boosting,0,0.622785571424335
Gradient Boosting,0,0.0576840637841874
Gradient Boosting,1,0.4392121214237076
Gradient Boosting,0,0.039089048310147805
Gradient Boosting,1,0.781728580674774
Gradient Boosting,0,0.03229751077051875
Gradient Boosting,0,0.6360350726825953
Gradient Boosting,0,0.047733099024181616
Gradient Boosting,0,0.09099590874342073
Gradient Boosting,1,0.18032656197119468
Gradient Boosting,0,0.056638232031892645
Gradient Boosting,0,0.040009126482615884
Gradient Boosting,0,0.05841157934106125
Gradient Boosting,0,0.2171369016693051
Gradient Boosting,0,0.366164616096617
Gradient Boosting,0,0.14953026881476364
Gradient Boosting,0,0.2995174605846152
Gradient Boosting,0,0.05629594047287933
Gradient Boosting,0,0.19663986808920314
Gradient Boosting,0,0.20184311402957297
Gradient Boosting,1,0.28593565494758183
Gradient Boosting,0,0.033057704849429194
Gradient Boosting,1,0.16086155219619866
Gradient Boosting,0,0.09952344342616866
Gradient Boosting,0,0.09625860516112207
Gradient Boosting,0,0.0358291519402929
Gradient Boosting,0,0.0808078323501967
Gradient Boosting,0,0.07798349575844495
Gradient Boosting,0,0.1730427973165536
Gradient Boosting,0,0.18716074648495296
Gradient Boosting,0,0.0591972798959302
Gradient Boosting,1,0.1205021102690636
Gradient Boosting,0,0.05160613154359982
Gradient Boosting,0,0.056988753248899016
Gradient Boosting,0,0.07944242490975781
Gradient Boosting,1,0.3000648164336739
Gradient Boosting,0,0.025156129864542378
Gradient Boosting,0,0.13030234371045757
Gradient Boosting,0,0.051760053724393865
Gradient Boosting,0,0.08893593735808066
Gradient Boosting,1,0.3644203251149102
Gradient Boosting,0,0.19686148564966038
Gradient Boosting,0,0.04671969064533776
Gradient Boosting,0,0.4250533657608051
Gradient Boosting,0,0.13444335176554223
Gradient Boosting,0,0.06131478854433885
Gradient Boosting,1,0.7491215341229845
Gradient Boosting,0,0.09125631894307043
Gradient Boosting,1,0.15097665861647794
Gradient Boosting,0,0.12174387966441971
Gradient Boosting,1,0.20232697312595144
Gradient Boosting,1,0.3219017848865439
Gradient Boosting,0,0.06697345596872643
Gradient Boosting,0,0.13128475438850548
Gradient Boosting,0,0.07653170842982304
Gradient Boosting,0,0.08775068870093809
Gradient Boosting,0,0.06372848978828248
Gradient Boosting,0,0.10119306096977808
Gradient Boosting,0,0.08160282897744009
Gradient Boosting,0,0.04342985031956682
Gradient Boosting,1,0.20454356850582286
Gradient Boosting,0,0.36601601254261046
Gradient Boosting,0,0.028518365560029155
Gradient Boosting,0,0.062402032346866566
Gradient Boosting,0,0.18904600460625823
Gradient Boosting,0,0.2405576813716255
Gradient Boosting,1,0.37301484337728064
Gradient Boosting,0,0.10614596299118698
Gradient Boosting,0,0.4819461001104139
Gradient Boosting,1,0.1524801562697689
Gradient Boosting,0,0.5840593735410358
Gradient Boosting,0,0.11668502834860688
Gradient Boosting,0,0.27431806783343055
Gradient Boosting,0,0.05035442733157218
Gradient Boosting,0,0.10560515165775872
Gradient Boosting,0,0.09646737309546129
Gradient Boosting,1,0.6518962036373697
Gradient Boosting,0,0.027502998161684434
Gradient Boosting,0,0.057309198024279646
Gradient Boosting,0,0.34793735425659705
Gradient Boosting,0,0.07493050750437538
Gradient Boosting,1,0.6259692616315342
Gradient Boosting,0,0.07466711595474514
Gradient Boosting,0,0.0717717893681895
Gradient Boosting,1,0.5665427816006368
Gradient Boosting,1,0.7886644197122797
Gradient Boosting,0,0.5771369578587239
Gradient Boosting,0,0.447638076997692
Gradient Boosting,0,0.07390707227219478
Gradient Boosting,0,0.23247236048027484
Gradient Boosting,0,0.13741027154941138
Gradient Boosting,0,0.2036392616826091
Gradient Boosting,1,0.4075873347399477
Gradient Boosting,0,0.09732791978560479
Gradient Boosting,0,0.10668178885845733
Gradient Boosting,0,0.05480146614252028
Gradient Boosting,0,0.07721683053106933
Gradient Boosting,0,0.7482366654610826
Gradient Boosting,1,0.33189837870596506
Gradient Boosting,0,0.11304201636564687
Gradient Boosting,0,0.09099300201405167
Gradient Boosting,0,0.6329191214320301
Gradient Boosting,0,0.33861146466583864
Gradient Boosting,0,0.03340073119755181
Gradient Boosting,0,0.08822606616015113
Gradient Boosting,0,0.17937171689232967
Gradient Boosting,0,0.14940524333254532
Gradient Boosting,1,0.6776397500697007
Gradient Boosting,1,0.8128274036863145
Gradient Boosting,0,0.04980834491387657
Gradient Boosting,0,0.30901663330097395
Gradient Boosting,0,0.16966680044827212
Gradient Boosting,0,0.05085932982081558
Gradient Boosting,1,0.8125768098803863
Gradient Boosting,1,0.62216542321007
Gradient Boosting,0,0.14780755968139578
Gradient Boosting,0,0.3250224247369322
Gradient Boosting,1,0.1872855118483232
Gradient Boosting,1,0.14131749863703402
Gradient Boosting,1,0.10847917455194557
Gradient Boosting,0,0.09168353657833232
Gradient Boosting,1,0.32875310841020194
Gradient Boosting,1,0.2615272246534468
Gradient Boosting,0,0.20840404774040902
Gradient Boosting,1,0.7756121258674622
Gradient Boosting,0,0.08496940406828112
Gradient Boosting,0,0.6142132746414228
Gradient Boosting,0,0.1203956112185865
Gradient Boosting,0,0.14782909300877908
Gradient Boosting,0,0.812465117155981
Gradient Boosting,0,0.23924009301751029
Gradient Boosting,0,0.1095096854011345
Gradient Boosting,0,0.4141468854752692
Gradient Boosting,0,0.24728511498531763
Gradient Boosting,1,0.4090267532628894
Gradient Boosting,0,0.15135685146322894
Gradient Boosting,0,0.1300923382222395
Gradient Boosting,1,0.06629816609868969
Gradient Boosting,1,0.6337498778362723
Gradient Boosting,1,0.10337059157522849
Gradient Boosting,0,0.06749262825835795
Gradient Boosting,0,0.15708599663462594
Gradient Boosting,0,0.14789444982749111
Gradient Boosting,1,0.1468221562719175
Gradient Boosting,1,0.3507297007336965
Gradient Boosting,0,0.1666778754110591
Gradient Boosting,0,0.049516327828348305
Gradient Boosting,1,0.28862127240221136
Gradient Boosting,0,0.05878367567147687
Gradient Boosting,0,0.047430804932961514
Gradient Boosting,0,0.053441111814134114
Gradient Boosting,0,0.19942562660378968
Gradient Boosting,1,0.10801199011757263
Gradient Boosting,1,0.4887759802597889
Gradient Boosting,0,0.06868435144515665
Gradient Boosting,0,0.044704440617865694
Gradient Boosting,0,0.44645415691187496
Gradient Boosting,0,0.40518096375296475
Gradient Boosting,0,0.05267454402691534
Gradient Boosting,0,0.12230593050767875
Gradient Boosting,0,0.09232136952621954
Gradient Boosting,0,0.060346392535232295
Gradient Boosting,0,0.7110174926196126
Gradient Boosting,0,0.3178214752662758
Gradient Boosting,0,0.0401790637030388
Gradient Boosting,0,0.3386301701613839
Gradient Boosting,1,0.374399394665807
Gradient Boosting,0,0.12810762826437438
Gradient Boosting,0,0.09420690262045717
Gradient Boosting,0,0.124424611118351
Gradient Boosting,0,0.14975136628355745
Gradient Boosting,0,0.16275356117056577
Gradient Boosting,1,0.19736151837160912
Gradient Boosting,1,0.6741835678226585
Gradient Boosting,0,0.09719063746397885
Gradient Boosting,0,0.03340212561584394
Gradient Boosting,0,0.08956582782705123
Gradient Boosting,0,0.15249089810407757
Gradient Boosting,1,0.29963819415826387
Gradient Boosting,1,0.10392771948425401
Gradient Boosting,0,0.06577055093220502
Gradient Boosting,0,0.07586955619649736
Gradient Boosting,0,0.06337503333373057
Gradient Boosting,0,0.09854581061646858
Gradient Boosting,0,0.05912435674113215
Gradient Boosting,1,0.6510965351787865
Gradient Boosting,0,0.05359691400539691
Gradient Boosting,0,0.056628799575040384
Gradient Boosting,0,0.1034943000456994
Gradient Boosting,1,0.2415056104940495
Gradient Boosting,0,0.03450528580930988
Gradient Boosting,0,0.35024249993997064
Gradient Boosting,0,0.10459283928843363
Gradient Boosting,0,0.17291768878875488
Gradient Boosting,0,0.2927433287213901
Gradient Boosting,0,0.17985037947889665
Gradient Boosting,0,0.14416897018956507
Gradient Boosting,1,0.8502173343256628
Gradient Boosting,0,0.1460089151655941
Gradient Boosting,0,0.12647486560489946
Gradient Boosting,1,0.8633724640814567
Gradient Boosting,1,0.3803868651147739
Gradient Boosting,0,0.08765243454709759
Gradient Boosting,0,0.12608532761317012
Gradient Boosting,1,0.3235780605676307
Gradient Boosting,1,0.4675797517490162
Gradient Boosting,0,0.11750839325537908
Gradient Boosting,0,0.1221859602327235
Gradient Boosting,1,0.47936951321999516
Gradient Boosting,1,0.8527677500478585
Gradient Boosting,1,0.12417496313200707
Gradient Boosting,0,0.034105246156769256
Gradient Boosting,0,0.14665463870046244
Gradient Boosting,0,0.0689189268270682
Gradient Boosting,1,0.24688321604958896
Gradient Boosting,0,0.5580413843656534
Gradient Boosting,0,0.19674483345725666
Gradient Boosting,0,0.08508352163350624
Gradient Boosting,0,0.06958615849698825
Gradient Boosting,1,0.15543476214596258
Gradient Boosting,1,0.44420593111356954
Gradient Boosting,0,0.08553261801386397
Gradient Boosting,0,0.21067979159648828
Gradient Boosting,0,0.06367378124747199
Gradient Boosting,0,0.03217850034690147
Gradient Boosting,0,0.10775085693875174
Gradient Boosting,0,0.10798575953330848
Gradient Boosting,0,0.3321429415587098
Gradient Boosting,0,0.1285528999348534
Gradient Boosting,0,0.04451700836526526
Gradient Boosting,0,0.17406685984302986
Gradient Boosting,0,0.20178142515341274
Gradient Boosting,0,0.36146675169276443
Gradient Boosting,0,0.06733836524798782
Gradient Boosting,0,0.23379598283033243
Gradient Boosting,0,0.19412280955553177
Gradient Boosting,0,0.13156122588889949
Gradient Boosting,0,0.08820920056004443
Gradient Boosting,0,0.09182762083035623
Gradient Boosting,0,0.5811526379224667
Gradient Boosting,0,0.2432068941784201
Gradient Boosting,0,0.05591988446715544
Gradient Boosting,0,0.3418470180224479
Gradient Boosting,0,0.24517228395849752
Gradient Boosting,1,0.17960383559424192
Gradient Boosting,0,0.36280590547270536
Gradient Boosting,0,0.28087327922380456
Gradient Boosting,0,0.058796462843155074
Gradient Boosting,1,0.41527172735429807
Gradient Boosting,0,0.4793124664688169
Gradient Boosting,0,0.031758816030374996
Gradient Boosting,0,0.04277530909257005
Gradient Boosting,0,0.02848320648739915
Gradient Boosting,0,0.032496555000009794
Gradient Boosting,1,0.20653109657507157
Gradient Boosting,1,0.760907680748949
Gradient Boosting,0,0.46543158753039165
Gradient Boosting,0,0.03310418794241923
Gradient Boosting,0,0.2524236395413503
Gradient Boosting,0,0.3466649054368793
Gradient Boosting,0,0.08289491354265777
Gradient Boosting,1,0.45173379822431164
Gradient Boosting,1,0.1078445211050464
Gradient Boosting,0,0.025636809349567198
Gradient Boosting,0,0.03367352750571745
Gradient Boosting,1,0.11955239855645725
Gradient Boosting,0,0.11893411880045215
Gradient Boosting,0,0.16511990002253235
Gradient Boosting,0,0.08073531872340757
Gradient Boosting,0,0.3880181675083645
Gradient Boosting,0,0.09385318056101001
Gradient Boosting,1,0.8720987473601663
Gradient Boosting,0,0.187496212391399
Gradient Boosting,1,0.3408958184003393
Gradient Boosting,0,0.33837901686635896
Gradient Boosting,1,0.4183010912482499
Gradient Boosting,0,0.07885212969348196
Gradient Boosting,0,0.38980667833341726
Gradient Boosting,1,0.7524465490552772
Gradient Boosting,0,0.030501962668092478
Gradient Boosting,0,0.22515561498867565
Gradient Boosting,0,0.3971197410893788
Gradient Boosting,1,0.29232986227318214
Gradient Boosting,0,0.4293811889448172
Gradient Boosting,1,0.1475006357121703
Gradient Boosting,0,0.07400948000423256
Gradient Boosting,0,0.07539312112193548
Gradient Boosting,0,0.17248951107205154
Gradient Boosting,0,0.06727543777997178
Gradient Boosting,0,0.06630674036828993
Gradient Boosting,0,0.09568635861310228
Gradient Boosting,0,0.28488063915325756
Gradient Boosting,1,0.6655376325143352
Gradient Boosting,1,0.39389671726268327
Gradient Boosting,1,0.6090141236606291
Gradient Boosting,0,0.04941448681706877
Gradient Boosting,1,0.3819412278830819
Gradient Boosting,0,0.3630370566577465
Gradient Boosting,1,0.21644932174095516
Gradient Boosting,1,0.675666085986959
Gradient Boosting,0,0.1903636362621948
Gradient Boosting,0,0.1351886957162255
Gradient Boosting,0,0.0990277745767878
Gradient Boosting,0,0.02795052593086452
Gradient Boosting,0,0.0658987372610917
Gradient Boosting,0,0.13571788646702881
Gradient Boosting,0,0.2314569429745484
Gradient Boosting,0,0.058638687644671394
Gradient Boosting,0,0.3489676907581943
Gradient Boosting,0,0.09223575909445292
Gradient Boosting,1,0.22716924848737244
Gradient Boosting,0,0.06660074004674776
Gradient Boosting,0,0.12358749292625298
Gradient Boosting,0,0.14121657286603415
Gradient Boosting,1,0.3218570568896181
Gradient Boosting,0,0.09074159460967475
Gradient Boosting,1,0.7053792353408312
Gradient Boosting,0,0.11359797610415728
Gradient Boosting,0,0.030595482511237358
Gradient Boosting,0,0.17763124213930895
Gradient Boosting,1,0.43549191976583246
Gradient Boosting,0,0.08588914559872553
Gradient Boosting,0,0.046679461180713124
Gradient Boosting,0,0.3911315362169247
Gradient Boosting,0,0.06262307027016896
Gradient Boosting,0,0.2539309525284108
Gradient Boosting,0,0.11793922344079255
Gradient Boosting,0,0.20300007373494816
Gradient Boosting,0,0.06462217656550959
Gradient Boosting,0,0.043931723053015695
Gradient Boosting,0,0.0810860492612373
Gradient Boosting,1,0.7561797519951438
Gradient Boosting,0,0.6729448296809115
Gradient Boosting,0,0.19124503182613012
Gradient Boosting,0,0.15996951637366313
Gradient Boosting,0,0.06725497043417845
Gradient Boosting,0,0.10977802331783852
Gradient Boosting,0,0.33524713983259735
Gradient Boosting,1,0.1442752484850653
Gradient Boosting,1,0.865299025393621
Gradient Boosting,1,0.12865656062747283
Gradient Boosting,0,0.24487107690530016
Gradient Boosting,0,0.1727703612218483
Gradient Boosting,1,0.4876823324085602
Gradient Boosting,0,0.08345823649981442
